cycle_life,DeltaQ_logVar,DeltaQ_logMin,DeltaQ_logMean,DeltaQ_logSkew,DeltaQ_logKurt,QD_Max-2,QD_2,slope_capacity_fade_2-100,intercept_capacity_fade_2-100,slope_capacity_fade_91-100,intercept_capacity_91-100,init_avg_charge_time,T_integral,min_IR,IR_100-2
842.0,-3.818294395735427,-1.4346362425813357,-1.4346362425813357,-0.42270722894785656,0.08241508365170393,0.003953399999999885,1.0790461,-1.0758799010524206e-05,1.0825847381434757,-1.3313333333276704e-05,1.0822964333333278,10.796985333333323,3321.705062671311,0.015953196,3.187999999999802e-05
860.0,-3.8057769629262834,-1.4239541416960435,-1.4239541416960435,-0.6716160970197327,0.10146404110391045,0.003846999999999934,1.0777475,-7.726680272116545e-06,1.081089689986807,-3.480545454545473e-05,1.0831756309090907,11.129907333333346,3309.9855097424434,0.016467512,6.377100000000066e-05
917.0,-3.8046197378098303,-1.4280384222797553,-1.4280384222797553,-0.6749043967175186,0.11508075599912952,0.004349200000000053,1.0794537,-5.21271985158298e-06,1.0830486699245514,-3.726424242419429e-05,1.0855591551515102,11.179535333333334,3205.0068594120744,0.016308507,1.7818000000002776e-05
709.0,-3.729872200773205,-1.3908244248072956,-1.3908244248072956,-0.45471604767973384,0.0878633144084532,0.003954500000000083,1.0798637,-1.6368218923943315e-05,1.0836584963368379,-3.745818181811797e-05,1.08515283636363,10.130179666666669,3286.8991184963033,0.015838005,5.842799999999926e-05
876.0,-3.747680685434584,-1.3972946888893705,-1.3972946888893705,-0.7563279144915143,0.10387665043389006,0.003694199999999981,1.0946392,-2.620108225109029e-05,1.0984046602453101,-4.080121212118002e-05,1.0994466157575724,10.11367266666668,2976.774877257815,0.016684072,1.0658000000000195e-05
731.0,-3.630135854908156,-1.340876194485178,-1.340876194485178,-0.6707006425267534,0.11263601895242628,0.003820099999999993,1.0778366,-1.2776272108854793e-05,1.0813230393725006,-3.8354545454497256e-05,1.0832270690909043,10.096438,3241.8142582586142,0.015933495,5.134400000000178e-05
757.0,-3.6431399390884565,-1.349024732682909,-1.349024732682909,-2.0379044383863327,0.12332156819783577,0.004335399999999989,1.0924908,-2.1812165739030072e-05,1.0966040669173367,-4.6138787878753915e-05,1.0983755642424209,10.146428666666663,3299.949381440287,0.016214989,-1.720699999999825e-05
742.0,-3.8238763051375897,-1.4257894973215546,-1.4257894973215546,-0.6610987548612421,0.08677170982653588,0.004865000000000119,1.0766174,-3.1296474954709703e-07,1.0800859500911153,-3.00909090908625e-05,1.0824499818181772,11.06793699999998,3201.1841803225016,0.016567618,-2.8376000000000096e-05
703.0,-3.740901341913921,-1.3992687965683408,-1.3992687965683408,-0.7382173177702094,0.1215426562073337,0.00507919999999995,1.0707464,3.195320964742118e-06,1.0743447123681715,-2.6306666666619517e-05,1.076614706666662,11.05119499999999,3145.645658077035,0.016647711,3.243499999999733e-05
704.0,-3.6350201469145835,-1.3471529454518707,-1.3471529454518707,-0.9145546307342353,0.1311054360479602,0.004527799999999971,1.0778315,-7.183043908480345e-06,1.0816428948352916,-4.102181818179327e-05,1.0843230836363613,11.524843333333349,3140.5144750402837,0.016229769,8.785199999999938e-05
648.0,-3.642213264403645,-1.349358645216445,-1.349358645216445,-0.5088344093114006,0.10695564921837566,0.004472400000000043,1.0748194,-9.680958565248919e-06,1.0785237713110698,-4.378787878785559e-05,1.0811773424242404,11.57439200000002,3229.972816488757,0.016318144,6.718000000000002e-05
617.0,-3.4136537811170737,-1.2363402346883352,-1.2363402346883352,-0.8224568775637405,0.1384387014043017,0.003646500000000108,1.0729513,-9.437124304279541e-06,1.0762827994001238,-7.160606060581761e-06,1.0756644878787855,10.243066666666685,3302.00546475999,0.016066672,8.89640000000004e-05
625.0,-3.4844758919309755,-1.269602208428521,-1.269602208428521,-0.648475133880854,0.10680570798371834,0.004689399999999955,1.0817773,-3.294477427343225e-06,1.085827017338693,-2.555939393940309e-05,1.087359352121213,10.258443000000007,3283.4931232435215,0.016519627,9.157099999999863e-05
966.0,-4.070176787323206,-1.547992059708475,-1.547992059708475,-0.527922620124927,0.08313517009167745,0.004503299999999877,1.0833029,-8.204863327156325e-06,1.0873484258074622,-4.214606060601033e-05,1.089952278787874,12.071222666666685,3279.076920294753,0.016480761,6.656899999999896e-05
1051.0,-4.031567328245281,-1.0486354860476446,-1.0486354860476446,-0.06567896981496764,0.5144417607257794,0.0049074999999998425,1.0789614,-1.3855287570103515e-07,1.0828938530653476,-3.188727272724106e-05,1.0853619745454512,12.087368000000005,3241.102364420396,0.016552322,-9.889999999998511e-07
702.0,-3.6356624090393024,-1.3516955928464784,-1.3516955928464784,-0.7284798442977563,0.12527197527981035,0.004959500000000006,1.0798725,2.113598021018664e-06,1.0837813903393116,-3.262545454544577e-05,1.08650707090909,11.171093666666682,3291.2855314640565,0.016511114,0.00010331400000000018
651.0,-3.651417302363299,-1.3494361912549164,-1.3494361912549164,-0.5179203519646935,0.11787096667219432,0.003432099999999938,1.0682389,-2.4014810142249083e-05,1.0717469502667494,-3.969454545451146e-05,1.0728037690909058,11.170874333333334,3267.142544631914,0.015904058,0.00012785400000000016
616.0,-3.3969975189497927,-1.233505005982067,-1.233505005982067,-1.314372252026579,0.13602513532149,0.0035623999999998546,1.0847682,-3.3615460729757794e-05,1.088556460214389,-5.1392727272693476e-05,1.089854065454542,10.271104333333334,3190.1130363905872,0.017142953,0.00015277100000000293
599.0,-3.3939981689439347,-1.231418923655624,-1.231418923655624,-1.5834241642666211,0.13495068076176836,0.004482499999999945,1.0839558,-1.2920053184920533e-05,1.0878183732174809,-3.896969696965523e-05,1.089747546060602,10.254465333333325,3234.2455388888766,0.016382927,0.00015038399999999993
300.0,-2.733510707552974,-0.9064425050857798,-0.9064425050857798,-0.33865706866194784,0.0651286953376658,0.0035296000000000216,1.0700541,-0.00035473076190477396,1.0788386304733046,-0.0006967945454545348,1.108732469090908,10.244164666666716,2944.248910420436,0.016423751,-0.0002129899999999997
148.0,-2.6941676576184452,-0.861686725606192,-0.861686725606192,-0.1975240716436018,0.021103572318250052,0.001545899999999989,1.0720705,-0.0010921046972170812,1.0844083274368588,-0.0014057492121211795,1.1092497957575724,10.327657333333335,3175.8625931494007,0.016267318,-0.0008329789999999976
438.0,-3.6953604117044843,-1.3623909565402854,-1.3623909565402854,-1.0851351288325137,0.1327956426830478,0.006428299999999831,1.0735391,-1.2791405071127425e-05,1.0786796212545866,-5.6441212121183395e-05,1.0816378557575728,10.07561500000001,3209.141571821508,0.017209327,-0.00023208199999999804
335.0,-2.871989694473158,-0.9835379675823742,-0.9835379675823742,-0.5893749908266459,0.0910894748752748,0.0020588999999999746,1.0668509,-0.00022737416821274825,1.0725205381344052,-0.0003553224242423873,1.0823446315151477,10.135262999999977,3297.152866673045,0.015852956,-0.0003338249999999994
444.0,-3.415011707957289,-1.2309719794574225,-1.2309719794574225,-0.6868299470863471,0.0879786469914275,0.002749899999999972,1.0728973,-0.00010675010018553807,1.0773306450084519,-0.0001894933333332919,1.0841057933333291,10.124654999999958,3224.4606344443678,0.015997788,-0.0008551600000000006
480.0,-3.569168931951536,-1.289734109511699,-1.289734109511699,-0.7532661079921132,0.12078085847516482,0.005005300000000101,1.0680153,-1.1376598639514487e-06,1.072032035804576,-7.461333333331237e-05,1.078154133333331,10.162866333333271,3141.0701018710497,0.016727364,-0.0003085009999999992
511.0,-3.2385050351597227,-1.158779827196483,-1.158779827196483,-0.43766208942569484,0.08622214338641246,0.003792100000000076,1.0687391,-0.00021438584662956776,1.0756582428245725,-0.00029069090909087584,1.0812117218181785,10.194622666666692,3211.8645724812463,0.015648872,-0.0010291889999999998
561.0,-3.58743979156985,-1.327363166131791,-1.327363166131791,-1.0405306040008373,0.11283675186911543,0.004889700000000108,1.0690521,-6.001392455164848e-05,1.0745925687379925,-0.0001659430303030158,1.0834730193939381,10.114951000000001,3274.4076270133937,0.017548179,-0.0005793579999999986
477.0,-3.570760662392439,-1.3152101940708563,-1.3152101940708563,-0.8871197759418641,0.10955512034956626,0.004223899999999947,1.0717047,-4.145734199134856e-05,1.0763249385829725,-0.00012593212121207135,1.0832088575757524,10.10707599999999,3254.202875978606,0.017036082,-0.0005227400000000007
458.0,-3.322619693894666,-1.1867952531283756,-1.1867952531283756,-0.5332184275073433,0.0825383271940408,0.0029706999999998818,1.0712759,-0.0001480130797773736,1.0765019741393527,-0.0002437212121211499,1.0843825157575695,10.172638666666657,3292.56212062916,0.016133603,-0.0009562770000000019
483.0,-3.2163022823215575,-1.1414874840670053,-1.1414874840670053,-1.6186107882915721,0.10412113478978616,0.00293180000000004,1.080285,-0.00012120364131107889,1.085154312979592,-0.00018614909090908002,1.0902312581818172,10.230923666666637,3269.642825861206,0.016480118,-0.000497062999999999
485.0,-3.4729038826881617,-1.2649156925508946,-1.2649156925508946,-0.7035471955823694,0.10204520175772552,0.004814700000000061,1.0780684,-3.970303030309937e-06,1.0822715622222223,-4.3093939393902194e-05,1.0852221012121177,10.114209000000022,3221.140359746241,0.016895344,-0.00013306699999999713
494.0,-3.4714509006338683,-1.2825103816843577,-1.2825103816843577,-0.5607881402204297,0.024024528418183234,0.011064600000000091,1.0656468,2.05658961038849e-05,1.0735338261673883,-7.101999999997591e-05,1.0806241999999975,10.161191000000011,3080.1218310572604,0.016974878,-0.0005044030000000005
487.0,-3.7117385922258497,-1.3825530784179363,-1.3825530784179363,-0.729167086225389,0.09571993941512862,0.0037713999999999803,1.063838,-8.156308843538825e-05,1.068283110439497,-0.00014164181818179154,1.0729195036363608,10.185974333333434,3229.673865667808,0.016697574,-0.00043553699999999973
461.0,-3.3312369374342854,-1.2179933974003128,-1.2179933974003128,-1.303712515613733,0.12249043199472652,0.0016424999999999912,1.0480373,-0.00017850782312926232,1.0512770323129255,-0.00017143212121209774,1.0499717575757552,10.333377000000038,3178.7743271837658,0.01643493,-0.0010348690000000008
502.0,-3.5666424144178333,-1.2074748246808793,-1.2074748246808793,-0.42741919768754344,-0.10116095163477658,0.006389599999999884,1.0831043,-6.300379715528959e-06,1.0882770415877139,-8.797212121209309e-05,1.0949675775757548,10.147932999999998,3200.2259582570323,0.017116761,-9.665400000000157e-05
489.0,-3.3346054022605256,-1.191908015041224,-1.191908015041224,-0.7491559229089184,0.10922037570531157,0.005136999999999947,1.0768799,-4.397544712431818e-05,1.0821369467932387,-0.00010907454545452118,1.0873762490909067,10.121576000000058,3171.1621151327267,0.017165525,-0.00025887299999999974
513.0,-3.545739016549448,-1.2610145386792,-1.2610145386792,-0.7430909476825165,0.11571617433673097,0.005646800000000063,1.079723,-8.084566481152838e-06,1.0846159310723564,-8.592060606053583e-05,1.0911028878787812,10.147471666666629,3129.2430814002114,0.016888004,-0.00034553699999999993
527.0,-3.4275811431291507,-1.2304169037450712,-1.2304169037450712,-2.8827309863212336,0.1164804819843697,0.0035600000000000076,1.0745209,-6.6553356833649e-05,1.0789011737237681,-0.000125752121212121,1.0838012175757574,10.250746999999972,3160.6285303305813,0.01690297,-0.0008254600000000001
495.0,-3.7703976140801294,-1.169347724817281,-1.169347724817281,0.06499876328842608,0.36478818370669286,0.0054579000000001265,1.0679682,2.7728014842193746e-06,1.0719389194475364,-8.551999999998182e-05,1.079508999999998,10.058892999999903,2948.043547508332,0.016777694,-0.000260558000000001
461.0,-3.572027722247983,-1.2787281255512637,-1.2787281255512637,-1.5438067862398162,0.1301688303701251,0.004897099999999988,1.0672674,-3.0330352504645037e-05,1.0720936338363225,-0.0001261606060605487,1.080208467878782,10.041986666666732,2920.798417501698,0.016953357,-0.0005538330000000001
471.0,-3.5290012542051046,-1.2822845178446232,-1.2822845178446232,-1.864155672819245,0.0825993474195651,0.005885200000000035,1.0766411,-3.7005583178739236e-05,1.0825613140350443,-0.00012345272727268164,1.0896521654545408,10.008232333333337,3102.516428528435,0.017301282,-0.0005770190000000015
468.0,-3.757039351244453,-1.4028412113421258,-1.4028412113421258,-1.5360267954715443,0.11804152273812855,0.005946000000000007,1.065841,4.945726654183725e-07,1.0705976959859822,-6.737939393938131e-05,1.076084512121211,10.147409333333345,3136.158385523221,0.017141469,-0.00026701000000000155
509.0,-3.7887865431503784,-1.4218486359764682,-1.4218486359764682,-0.6642230681005932,0.07770730570987298,0.006313199999999908,1.07155,6.730389610381847e-06,1.0763528662914859,-5.91133333332764e-05,1.082173513333328,10.139686333333374,3240.2077739625524,0.01686197,-8.498300000000028e-05
498.0,-3.6352142467543063,-1.352283739169617,-1.352283739169617,-0.338903057091275,0.07928051991595444,0.00683749999999983,1.0725043,3.27914384662827e-05,1.0765747517897342,-1.8139999999941083e-05,1.080479039999994,10.114581000000035,3281.8399442307445,0.016837668,4.101199999999999e-05
481.0,-3.7173907979893746,-1.3842081211409136,-1.3842081211409136,-0.7488022966009631,0.11638420591158943,0.005877600000000038,1.0672802,8.458444032151218e-06,1.071719844606885,-6.41715151514654e-05,1.0776536296969645,10.097333666666673,3175.7223179574694,0.017394017,-0.0003156800000000022
492.0,-3.7210078994493805,-1.3864886191486996,-1.3864886191486996,-1.1831932563852627,0.11488684302934656,0.006845800000000013,1.0732793,1.2657374149648325e-05,1.078573639574933,-5.829212121206227e-05,1.0843808175757514,10.146884333333388,3115.1446702990534,0.017417014,-3.7203999999999016e-05
519.0,-3.6519593945079376,-1.3560023110316384,-1.3560023110316384,-0.6439185287126963,0.09892886789474821,0.0066597999999999935,1.0742669,1.782994805193932e-05,1.07876453224531,-3.5274545454507396e-05,1.083118649090905,10.130439333333392,3258.3554778412704,0.017273866,0.00010941399999999865
520.0,-3.5983421727291414,-1.3346234739289864,-1.3346234739289864,-0.5714345135148278,0.12010648359284794,0.006544000000000105,1.079052,2.068756709955932e-05,1.0835212896334778,-1.6230303030258234e-05,1.0862366939393893,10.129248333333331,3231.4402694664695,0.017406421,9.907600000000003e-05
499.0,-3.745980009356981,-1.3912854272102912,-1.3912854272102912,-0.40151443443284085,0.04736381276973409,0.0068525999999999865,1.0688509,2.0926824984534397e-05,1.073610612733869,-5.0018787878771056e-05,1.0796493242424228,10.164115000000068,3276.158116753897,0.017337065,-0.00014857000000000065
463.0,-3.4651129624637966,-1.260387944275295,-1.260387944275295,-0.4826687859320953,0.09303479779798864,0.005766500000000008,1.0687217,-2.804415584497003e-07,1.0733551984790763,-7.217515151511125e-05,1.0790954969696929,10.130293333333345,3296.1503460164995,0.016969517,-0.00037834599999999816
535.0,-3.497457429844755,-1.2908351795856499,-1.2908351795856499,-0.34581370255161425,0.09397302009078082,0.006338799999999978,1.079731,2.4055760049465794e-05,1.0839450360354566,-3.118606060602566e-05,1.0882714787878753,10.147721666666623,3274.641819046468,0.020022187,9.954900000000086e-05
478.0,-3.4897756623234444,-1.3009215968150691,-1.3009215968150691,-0.6790094957106628,0.15273297870136537,0.0068574000000001245,1.0748166,3.505037847865652e-05,1.0788960700915273,-3.176363636361795e-05,1.0843739072727254,10.114688333333323,3130.704056321396,0.01798249,9.341199999999758e-05
465.0,-3.5432638825324867,-1.3067856700455731,-1.3067856700455731,-2.0907419635272273,0.1381369231395403,0.005798600000000098,1.0699497,1.6458092764366725e-05,1.0741051160568957,-4.335575757573564e-05,1.0789554048484824,10.148493333333317,3153.163628664513,0.017577264,-3.56749999999989e-05
459.0,-3.4297633260054474,-1.2560545972358592,-1.2560545972358592,-0.9947339313823358,0.14142901482096473,0.0084206,1.0784613,3.186357946814185e-05,1.0842843988612658,-2.6480606060545114e-05,1.0888299878787815,10.14447933333339,3148.6547437911454,0.017882114,7.446499999999925e-05
499.0,-3.5105061993549938,-1.2830596408616106,-1.2830596408616106,-0.8228167093420448,0.0824449577600183,0.006568300000000082,1.0765519,-1.993067903525925e-05,1.0822686636206966,-5.3973939393947484e-05,1.085115201212122,10.131583333333303,3267.638676626933,0.016943704,-0.0004695480000000002
429.0,-3.6657990813597032,-1.3444602322424042,-1.3444602322424042,-0.49761401737296074,0.04875916138812448,0.007903900000000075,1.0682049,1.6646565244272205e-05,1.0738826716371883,-6.888181818176134e-05,1.0809492036363577,10.12803633333339,3246.6862567929797,0.017491397,-7.858999999999991e-05
466.0,-3.5134573060680307,-1.1922062780922267,-1.1922062780922267,-0.8347492586480242,0.10960022982251769,0.0060867000000000004,1.0780239,1.1841173778593631e-05,1.0825180445817355,-6.917575757575473e-05,1.0893855248484845,10.13045433333328,3247.77066003735,0.016997622,-9.295299999999979e-05
462.0,-3.306257029322622,-1.1896007140428289,-1.1896007140428289,-0.8091124960611366,0.12486718424170516,0.007075399999999954,1.0735646,1.2511228200365388e-05,1.0789762526143063,-2.661575757571846e-05,1.081680604848481,10.12917433333331,3235.2244869447654,0.017879792,9.035099999999893e-05
457.0,-3.4056500508012553,-0.8324745575459095,-0.8324745575459095,-0.6007950675211158,-0.48698828413039796,0.006365600000000082,1.070887,2.2273128014832254e-05,1.0752136421884149,-2.256727272728432e-05,1.0786847145454554,10.146905333333368,3236.931327790485,0.017408777,0.00018632600000000055
487.0,-3.5562525671733685,-1.2998723507951448,-1.2998723507951448,-0.6667213735350268,0.11983676664745065,0.005185599999999901,1.0704726,-7.060436611016756e-06,1.0748679741863532,-7.212787878782591e-05,1.0801704624242374,10.097114000000099,3196.2946827439887,0.01683791,-0.00012690599999999955
429.0,-3.3288352035086133,-1.1993101009981375,-1.1993101009981375,-1.4740177193824249,0.1241572178613337,0.007384199999999952,1.0726138,2.937985776127729e-05,1.077631965638013,-1.3175757575715517e-05,1.0808451848484806,10.146917333333306,3166.4472805225064,0.017551575,0.0002477779999999971
713.0,-4.057517905689213,-1.5515576266040758,-1.5515576266040758,-0.3905877649463408,0.05529636331058271,0.008112700000000084,1.0421375,-9.553367965374133e-06,1.0493891550995673,-7.966727272724474e-05,1.0549482145454516,10.112717000000023,3175.7391326861025,0.017025596,-0.0008362810000000012
1009.0,-4.215437657099034,-1.6273632224653072,-1.6273632224653072,-0.5700978231754568,0.0755746282309193,0.003916099999999867,1.0674551,-5.3461954236306116e-06,1.0706590913201401,-4.18503030302819e-05,1.0735924739393916,10.044530999999989,3155.1875309162738,0.015180224,-0.00012841200000000136
1063.0,-4.226347854387072,-1.634289951268543,-1.634289951268543,-0.47015573294224267,0.057519266689440275,0.003679599999999894,1.0650603,-1.4719340754489305e-05,1.0684723580956503,-6.469515151511098e-05,1.0728812169696929,10.041138666666567,3413.5587190023957,0.014931546,-0.00010282300000000015
1115.0,-4.107545867852361,-1.569904880949778,-1.569904880949778,-0.28256941148423603,-0.01260323279121814,0.0026450000000000085,1.0628892,-1.2654854669146486e-05,1.0652984177901461,-7.74787878787409e-05,1.0711947842424194,10.042065333333351,3536.0869549403096,0.014885032,5.60549999999993e-05
1048.0,-4.156529841076449,-1.6107595647502368,-1.6107595647502368,-0.3770390930077278,0.026536930812878556,0.0027884999999998605,1.0724765,-5.23310451454461e-06,1.074804658027211,-2.3760606060569805e-05,1.0761844678787844,10.045031333333366,3147.567846080161,0.015085269,-6.733400000000049e-05
828.0,-4.077699151749603,-1.5830133191237914,-1.5830133191237914,-0.684672891716623,0.11183866133779517,0.0026052000000000852,1.0514506,-1.602090043291301e-05,1.0539742073362193,-6.302727272726128e-05,1.0580870145454535,10.041910000000012,3484.6693055927412,0.015130546,-0.00016723399999999874
667.0,-3.4782281039483824,-1.269029110469721,-1.269029110469721,-0.4535558649143196,0.05054191150400127,0.00045920000000010397,1.0626124,-0.0002023977884972283,1.0640819993345705,-0.00024328727272724055,1.0680148345454512,10.06247166666663,3342.585485543003,0.013527169,0.00032014799999999927
1836.0,-4.465522405721883,-1.7647240518475584,-1.7647240518475584,-0.4436337551548888,0.05286723638856885,0.003397199999999989,1.0675218,-2.3574483611687074e-06,1.0702976551189445,-6.74866666666425e-05,1.0760852866666644,11.041577333333311,3214.2914423504444,0.015372629,-3.5402999999999823e-05
828.0,-4.089131794041194,-1.5726548988889772,-1.5726548988889772,-0.5226093124972574,0.09694062684528186,0.003978199999999932,1.0647362,-3.3089511441033526e-06,1.0681748474174397,-3.773696969691103e-05,1.0708422406060547,10.044950000000002,3239.491194950361,0.01520093,-0.00017268099999999918
1039.0,-3.9726588378859593,-1.5330527773221816,-1.5330527773221816,-0.8680430920412832,0.12773492120374513,0.00388809999999995,1.0694826,6.680531849023156e-07,1.072825255550196,-8.253333333316663e-06,1.073239733333332,10.041749333333332,3242.5696869392887,0.015742281,-2.9396000000000977e-05
1078.0,-4.387845285092729,-1.7157779093892385,-1.7157779093892385,-0.550323862150087,0.07329265769438884,0.003226200000000068,1.0617746,-2.8759653679787782e-06,1.0645252641327565,-0.00011395212121206883,1.0746039575757522,11.045003333333321,3188.364386209384,0.015318613,-0.00014386399999999876
817.0,-3.877126765189208,-1.4707369704451108,-1.4707369704451108,-0.6964298760181258,0.10622195262990128,0.0026927999999999397,1.0680679,-1.7682165739034213e-05,1.070729462169862,-3.9018787878774807e-05,1.072246544242423,10.042218333333295,3351.7879132381395,0.015485173,-4.955999999999884e-05
932.0,-3.9193681914016927,-1.4968052270698369,-1.4968052270698369,-0.9850763167357842,0.11966799383464002,0.002777699999999994,1.0741653,-6.679463203471846e-06,1.0766760324213565,-2.3809696969659993e-05,1.0779402660606021,10.04249166666661,3255.4943079492346,0.01599754,-4.0385999999999894e-05
